step_n_branch_n_depth_n,step_start_time,step_end_time,branch_start_time,branch_end_time,depth_start_time,depth_end_time,llm_call_start_time,llm_call_end_time,command_execution_start_time,command_execution_end_time,container_operation_start_time,container_operation_end_time,tmux_session_check_start_time,tmux_session_check_end_time,tmux_send_keys_start_time,tmux_send_keys_end_time,tmux_wait_start_time,tmux_wait_end_time,checkpoint_restore_start_time,checkpoint_restore_end_time,container_reconnect_start_time,container_reconnect_end_time,command_keystrokes,command_is_blocking,command_timeout_sec,llm_response_length,terminal_output_length,branch_reward,success,error_message,memory_before_command,memory_after_command,memory_before_checkpoint,memory_after_checkpoint,checkpoint_id,container_id,checkpoint_stats_time,checkpoint_stats_size,restore_stats_time,restore_stats_size,ckptlite_filesystem_size,ckptlite_memory_size,ckptlite_snapshot_vmrss_mb,docker_image_size,mcts_node_id,mcts_parent_id,mcts_n,mcts_w,mcts_q,mcts_ucb,mcts_value,mcts_done,mcts_selected_child
0_0_1,,,,,,,2026-04-05T23:14:43.527,2026-04-05T23:14:43.527,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:14:43.527,,2026-04-05T23:14:43.527,,,,,,,,,,,,find / -name maze_map.txt -type f -not -path '*/\.*' -maxdepth 4,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:16:43.628,,2026-04-05T23:16:43.628,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,3e9c237e,,3.479804754257202,289076818,,,8762,289068056,4.921875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:16:44.143,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,3e9c237e,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:16:44.169,2026-04-05T23:16:44.402,,,,,,,,,True,,,,,,3e9c237e,,,,9.57682752609253,289076704,8762,289067942,4.921875,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:16:44.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:16:49.536,2026-04-05T23:16:49.536,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:16:49.536,,2026-04-05T23:16:49.536,,,,,,,,,,,,ls -la /app,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:18:49.560,,2026-04-05T23:18:49.560,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,b3151580,,3.5130460262298584,292088436,,,8762,292079674,5.1328125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:18:50.074,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,b3151580,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:18:50.101,2026-04-05T23:18:50.335,,,,,,,,,True,,,,,,b3151580,,,,9.685943603515625,292088436,8762,292079674,5.1328125,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:18:50.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:18:55.468,2026-04-05T23:18:55.468,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:18:55.468,,2026-04-05T23:18:55.468,,,,,,,,,,,,cat /app/tests/test_outputs.py | head -80,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:20:55.471,,2026-04-05T23:20:55.471,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,a98c53a2,,3.54799485206604,294994155,,,8762,294985393,5.03125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:20:55.989,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,a98c53a2,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:20:56.018,2026-04-05T23:20:56.254,,,,,,,,,True,,,,,,a98c53a2,,,,9.794787883758545,294994212,8762,294985450,5.03125,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:20:56.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:21:01.388,2026-04-05T23:21:01.388,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:21:01.388,,2026-04-05T23:21:01.388,,,,,,,,,,,,ls -la /app,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:23:01.391,,2026-04-05T23:23:01.391,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,435373c7,,3.581134796142578,297882925,,,8762,297874163,5.015625,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:23:01.910,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,435373c7,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:23:01.940,2026-04-05T23:23:02.176,,,,,,,,,True,,,,,,435373c7,,,,9.903448104858398,297882866,8762,297874104,5.015625,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:23:02.310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:23:07.312,2026-04-05T23:23:07.312,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:23:07.312,,2026-04-05T23:23:07.312,,,,,,,,,,,,head -40 /app/tests/test_outputs.py,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:25:07.315,,2026-04-05T23:25:07.315,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,181b5dc2,,3.6159119606018066,300944785,,,8762,300936023,5.1796875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:25:07.835,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,181b5dc2,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:25:07.864,2026-04-05T23:25:08.103,,,,,,,,,True,,,,,,181b5dc2,,,,10.013221979141235,300944844,8762,300936082,5.1796875,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:25:08.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:25:13.243,2026-04-05T23:25:13.243,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:25:13.243,,2026-04-05T23:25:13.243,,,,,,,,,,,,head -40 /app/tests/test_outputs.py,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:27:13.344,,2026-04-05T23:27:13.344,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,7ce6d802,,3.649163246154785,303991243,,,8762,303982481,5.1640625,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:27:13.864,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,7ce6d802,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:27:13.895,2026-04-05T23:27:14.135,,,,,,,,,True,,,,,,7ce6d802,,,,10.12156057357788,303991243,8762,303982481,5.1640625,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:27:14.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:27:19.273,2026-04-05T23:27:19.273,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:27:19.274,,2026-04-05T23:27:19.274,,,,,,,,,,,,cat /app/tests/test_outputs.py,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:19.291,,2026-04-05T23:29:19.291,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,b444120a,,3.681518793106079,307016159,,,8762,307007397,5.140625,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:19.813,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,b444120a,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:19.845,2026-04-05T23:29:20.086,,,,,,,,,True,,,,,,50da82ac,,,,10.23055124282837,307016271,8762,307007509,8.60546875,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:20.215,2026-04-05T23:29:20.455,,,,,,,,,True,,,,,,254b9da8,,,,10.338052988052368,307016083,8762,307007321,5.95703125,,,,,,,,,,
0_1_1,,,,,2026-04-05T23:29:20.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_1_1,,,,,,,2026-04-05T23:29:20.599,2026-04-05T23:29:20.599,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_1_1,,,,,,,,,2026-04-05T23:29:20.599,,2026-04-05T23:29:20.599,,,,,,,,,,,,move N & E & S & W,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_1_1,,,,,,,,,,2026-04-05T23:29:20.607,,2026-04-05T23:29:20.607,,,,,,,,,,,,,,,268,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,1256f302,,3.7156424522399902,309986815,,,8762,309978053,6.62109375,,,,,,,,,,
0_1_1,,,,,,2026-04-05T23:29:21.131,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,1256f302,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:21.136,2026-04-05T23:29:21.380,,,,,,,,,True,,,,,,1256f302,,,,10.447470664978027,309986813,8762,309978051,6.62109375,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:21.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:29:21.527,2026-04-05T23:29:21.527,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:21.527,,2026-04-05T23:29:21.527,,,,,,,,,,,,move S & S & E & E,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:21.536,,2026-04-05T23:29:21.536,,,,,,,,,,,,,,,269,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,45659447,,3.7511019706726074,313218401,,,8762,313209639,6.796875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:22.062,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,45659447,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:22.068,2026-04-05T23:29:22.311,,,,,,,,,True,,,,,,45659447,,,,10.555909872055054,313218517,8762,313209755,6.796875,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:22.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:29:22.457,2026-04-05T23:29:22.457,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:22.457,,2026-04-05T23:29:22.457,,,,,,,,,,,,move S & S & S & E & E & N & N & W & W,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:22.466,,2026-04-05T23:29:22.466,,,,,,,,,,,,,,,614,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,93ab75ba,,3.7861406803131104,316746051,,,8762,316737289,7.01171875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:22.992,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,93ab75ba,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:22.999,2026-04-05T23:29:23.244,,,,,,,,,True,,,,,,93ab75ba,,,,10.664844274520874,316745823,8762,316737061,7.01171875,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:23.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:29:23.394,2026-04-05T23:29:23.394,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:23.394,,2026-04-05T23:29:23.394,,,,,,,,,,,,move N & move N & move E & move E & move S & move S,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:23.402,,2026-04-05T23:29:23.402,,,,,,,,,,,,,,,442,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,5f8238a4,,3.8222227096557617,320428745,,,8762,320419983,7.15625,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:23.934,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,5f8238a4,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:23.942,2026-04-05T23:29:24.190,,,,,,,,,True,,,,,,5f8238a4,,,,10.773916721343994,320428477,8762,320419715,7.15625,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:24.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:29:24.342,2026-04-05T23:29:24.342,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:24.342,,2026-04-05T23:29:24.342,,,,,,,,,,,,move N & E & S & W,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:24.351,,2026-04-05T23:29:24.351,,,,,,,,,,,,,,,269,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,b80f27e6,,3.856292486190796,324218494,,,8762,324209732,7.1953125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:24.878,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,b80f27e6,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:24.887,2026-04-05T23:29:25.133,,,,,,,,,True,,,,,,b80f27e6,,,,10.882084846496582,324218722,8762,324209960,7.1953125,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:25.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:29:25.285,2026-04-05T23:29:25.285,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:25.285,,2026-04-05T23:29:25.285,,,,,,,,,,,,move S & move E & move E & move N & move N & move W & move W,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:25.293,,2026-04-05T23:29:25.293,,,,,,,,,,,,,,,519,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,bdfdd046,,3.895599603652954,328147489,,,8762,328138727,7.328125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:25.832,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,bdfdd046,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:25.842,2026-04-05T23:29:26.091,,,,,,,,,True,,,,,,bdfdd046,,,,10.990372896194458,328147489,8762,328138727,7.328125,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:26.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:29:26.246,2026-04-05T23:29:26.246,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:26.246,,2026-04-05T23:29:26.246,,,,,,,,,,,,move S & S & W & W & N & N & E & E,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:26.254,,2026-04-05T23:29:26.254,,,,,,,,,,,,,,,545,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,e86981f1,,3.9304723739624023,332182518,,,8762,332173756,7.4296875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:26.787,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,e86981f1,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:26.798,2026-04-05T23:29:27.049,,,,,,,,,True,,,,,,e86981f1,,,,11.101200342178345,332182518,8762,332173756,7.4296875,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:27.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:29:27.204,2026-04-05T23:29:27.204,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:27.205,,2026-04-05T23:29:27.205,,,,,,,,,,,,move N & W & W & S & S & E & E & N,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:27.213,,2026-04-05T23:29:27.213,,,,,,,,,,,,,,,545,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,7d95ee8b,,3.964992046356201,336341327,,,8762,336332565,7.546875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:27.747,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,7d95ee8b,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:27.758,2026-04-05T23:29:28.011,,,,,,,,,True,,,,,,7d95ee8b,,,,11.210863828659058,336341327,8762,336332565,7.546875,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:28.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:29:28.169,2026-04-05T23:29:28.169,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:28.169,,2026-04-05T23:29:28.169,,,,,,,,,,,,move N & E & S & W & N & E & S & W,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:28.177,,2026-04-05T23:29:28.177,,,,,,,,,,,,,,,545,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,3e6aff2b,,3.9990921020507812,340635124,,,8762,340626362,7.80859375,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:28.716,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,3e6aff2b,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:28.729,2026-04-05T23:29:28.982,,,,,,,,,True,,,,,,3e6aff2b,,,,11.32136607170105,340635010,8762,340626248,7.80859375,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:29.130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:29:29.138,2026-04-05T23:29:29.138,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:29.138,,2026-04-05T23:29:29.138,,,,,,,,,,,,move N & E & E & S & S & W & W & N & E & S & W,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:29.146,,2026-04-05T23:29:29.146,,,,,,,,,,,,,,,754,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,311b0edf,,4.033216238021851,345063357,,,8762,345054595,7.8046875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:29.684,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,311b0edf,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:29.698,2026-04-05T23:29:29.955,,,,,,,,,True,,,,,,311b0edf,,,,11.432703971862793,345063471,8762,345054709,7.8046875,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:30.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:29:30.116,2026-04-05T23:29:30.116,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:30.116,,2026-04-05T23:29:30.116,,,,,,,,,,,,move S & W & W & N & N & E & E & S,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:30.124,,2026-04-05T23:29:30.124,,,,,,,,,,,,,,,545,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,5fa50151,,4.0675671100616455,349590173,,,8762,349581411,7.8984375,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:30.663,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,5fa50151,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:30.678,2026-04-05T23:29:30.936,,,,,,,,,True,,,,,,5fa50151,,,,11.543519020080566,349590287,8762,349581525,7.8984375,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:31.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:29:31.097,2026-04-05T23:29:31.097,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:31.097,,2026-04-05T23:29:31.097,,,,,,,,,,,,move N,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:31.105,,2026-04-05T23:29:31.105,,,,,,,,,,,,,,,30,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,75fb059a,,4.101986408233643,354240091,,,8762,354231329,7.890625,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:31.644,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,75fb059a,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:31.660,2026-04-05T23:29:31.917,,,,,,,,,True,,,,,,75fb059a,,,,11.652811765670776,354240089,8762,354231327,7.890625,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:32.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:29:32.080,2026-04-05T23:29:32.080,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:32.080,,2026-04-05T23:29:32.080,,,,,,,,,,,,move N & N & E & E & S & S & W & W & N & E & S & W,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:32.088,,2026-04-05T23:29:32.088,,,,,,,,,,,,,,,825,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,6ad4781a,,4.13589334487915,359037843,,,8762,359029081,8.15625,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:32.626,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,6ad4781a,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:32.644,2026-04-05T23:29:32.902,,,,,,,,,True,,,,,,6ad4781a,,,,11.762086629867554,359037619,8762,359028857,8.15625,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:33.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:29:33.068,2026-04-05T23:29:33.068,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:33.068,,2026-04-05T23:29:33.068,,,,,,,,,,,,move S & S & E & N & W & N & E & E & S & W & N & W,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:33.076,,2026-04-05T23:29:33.076,,,,,,,,,,,,,,,825,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,637796e4,,4.171716690063477,363946002,,,8762,363937240,8.26171875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:33.621,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,637796e4,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:33.640,2026-04-05T23:29:33.902,,,,,,,,,True,,,,,,637796e4,,,,11.873555183410645,363946002,8762,363937240,8.26171875,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:34.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
